# Phase 2 Transport Trajectory (Centroid)
# Format: x, y, theta, t
# Total points: 36
# =====================================
3.600000, 3.180000, 0.000000, 1773476156.943013
3.554286, 3.203429, 0.000000, 1773476157.285468
3.508571, 3.226857, 0.000000, 1773476157.627923
3.462857, 3.250286, 0.000000, 1773476157.970378
3.417143, 3.273714, 0.000000, 1773476158.312833
3.371429, 3.297143, 0.000000, 1773476158.655287
3.325714, 3.320571, 0.000000, 1773476158.997742
3.280000, 3.344000, 0.000000, 1773476159.340197
3.234286, 3.367429, 0.000000, 1773476159.682652
3.188571, 3.390857, 0.000000, 1773476160.025106
3.142857, 3.414286, 0.000000, 1773476160.367561
3.097143, 3.437714, 0.000000, 1773476160.710016
3.051429, 3.461143, 0.000000, 1773476161.052471
3.005714, 3.484571, 0.000000, 1773476161.394926
2.960000, 3.508000, 0.000000, 1773476161.737381
2.914286, 3.531429, 0.000000, 1773476162.079835
2.868571, 3.554857, 0.000000, 1773476162.422290
2.822857, 3.578286, 0.000000, 1773476162.764745
2.777143, 3.601714, 0.000000, 1773476163.107200
2.731429, 3.625143, 0.000000, 1773476163.449654
2.685714, 3.648571, 0.000000, 1773476163.792109
2.640000, 3.672000, 0.000000, 1773476164.134564
2.594286, 3.695429, 0.000000, 1773476164.477019
2.548571, 3.718857, 0.000000, 1773476164.819474
2.502857, 3.742286, 0.000000, 1773476165.161928
2.457143, 3.765714, 0.000000, 1773476165.504383
2.411429, 3.789143, 0.000000, 1773476165.846838
2.365714, 3.812571, 0.000000, 1773476166.189293
2.320000, 3.836000, 0.000000, 1773476166.531748
2.274286, 3.859429, 0.000000, 1773476166.874202
2.228571, 3.882857, 0.000000, 1773476167.216657
2.182857, 3.906286, 0.000000, 1773476167.559112
2.137143, 3.929714, 0.000000, 1773476167.901567
2.091429, 3.953143, 0.000000, 1773476168.244021
2.045714, 3.976571, 0.000000, 1773476168.586476
2.000000, 4.000000, 0.000000, 1773476168.928931
