# Trajectory for Robot 2
# x, y, theta, t
3.6000, 3.1800, 0.0000, 1770198769.706
3.5587, 3.2089, 0.0000, 1770198770.042
3.5175, 3.2378, 0.0000, 1770198770.378
3.4762, 3.2667, 0.0000, 1770198770.714
3.4349, 3.2956, 0.0000, 1770198771.050
3.3937, 3.3244, 0.0000, 1770198771.386
3.3524, 3.3533, 0.0000, 1770198771.721
3.3111, 3.3822, 0.0000, 1770198772.057
3.2698, 3.4111, 0.0000, 1770198772.393
3.2286, 3.4400, 0.0000, 1770198772.729
3.1873, 3.4689, 0.0000, 1770198773.065
3.1460, 3.4978, 0.0000, 1770198773.401
3.1048, 3.5267, 0.0000, 1770198773.736
3.0635, 3.5556, 0.0000, 1770198774.072
3.0222, 3.5844, 0.0000, 1770198774.408
2.9810, 3.6133, 0.0000, 1770198774.744
2.9397, 3.6422, 0.0000, 1770198775.080
2.8984, 3.6711, 0.0000, 1770198775.416
2.8571, 3.7000, 0.0000, 1770198775.752
2.8159, 3.7289, 0.0000, 1770198776.087
2.7746, 3.7578, 0.0000, 1770198776.423
2.7333, 3.7867, 0.0000, 1770198776.759
2.6921, 3.8156, 0.0000, 1770198777.095
2.6508, 3.8444, 0.0000, 1770198777.431
2.6095, 3.8733, 0.0000, 1770198777.767
2.5683, 3.9022, 0.0000, 1770198778.102
2.5270, 3.9311, 0.0000, 1770198778.438
2.4857, 3.9600, 0.0000, 1770198778.774
2.4444, 3.9889, 0.0000, 1770198779.110
2.4032, 4.0178, 0.0000, 1770198779.446
2.3619, 4.0467, 0.0000, 1770198779.782
2.3206, 4.0756, 0.0000, 1770198780.117
2.2794, 4.1044, 0.0000, 1770198780.453
2.2381, 4.1333, 0.0000, 1770198780.789
2.1968, 4.1622, 0.0000, 1770198781.125
2.1556, 4.1911, 0.0000, 1770198781.461
2.1143, 4.2200, 0.0000, 1770198781.797
2.0730, 4.2489, 0.0000, 1770198782.133
2.0317, 4.2778, 0.0000, 1770198782.468
1.9905, 4.3067, 0.0000, 1770198782.804
1.9492, 4.3356, 0.0000, 1770198783.140
1.9079, 4.3644, 0.0000, 1770198783.476
1.8667, 4.3933, 0.0000, 1770198783.812
1.8254, 4.4222, 0.0000, 1770198784.148
1.7841, 4.4511, 0.0000, 1770198784.483
1.7429, 4.4800, 0.0000, 1770198784.819
1.7016, 4.5089, 0.0000, 1770198785.155
1.6603, 4.5378, 0.0000, 1770198785.491
1.6190, 4.5667, 0.0000, 1770198785.827
1.5778, 4.5956, 0.0000, 1770198786.163
1.5365, 4.6244, 0.0000, 1770198786.498
1.4952, 4.6533, 0.0000, 1770198786.834
1.4540, 4.6822, 0.0000, 1770198787.170
1.4127, 4.7111, 0.0000, 1770198787.506
1.3714, 4.7400, 0.0000, 1770198787.842
1.3302, 4.7689, 0.0000, 1770198788.178
1.2889, 4.7978, 0.0000, 1770198788.514
1.2476, 4.8267, 0.0000, 1770198788.849
1.2063, 4.8556, 0.0000, 1770198789.185
1.1651, 4.8844, 0.0000, 1770198789.521
1.1238, 4.9133, 0.0000, 1770198789.857
1.0825, 4.9422, 0.0000, 1770198790.193
1.0413, 4.9711, 0.0000, 1770198790.529
1.0000, 5.0000, 0.0000, 1770198790.864
