# Phase 2 Transport Trajectory (Centroid)
# Format: x, y, theta, t
# run_id: 20260526_215022_run001
# Total points: 36
# =====================================
3.600000, 3.180000, 0.000000, 1779807023.826376
3.554286, 3.203429, 0.000000, 1779807024.168830
3.508571, 3.226857, 0.000000, 1779807024.511285
3.462857, 3.250286, 0.000000, 1779807024.853740
3.417143, 3.273714, 0.000000, 1779807025.196195
3.371429, 3.297143, 0.000000, 1779807025.538650
3.325714, 3.320571, 0.000000, 1779807025.881104
3.280000, 3.344000, 0.000000, 1779807026.223559
3.234286, 3.367429, 0.000000, 1779807026.566014
3.188571, 3.390857, 0.000000, 1779807026.908469
3.142857, 3.414286, 0.000000, 1779807027.250924
3.097143, 3.437714, 0.000000, 1779807027.593378
3.051429, 3.461143, 0.000000, 1779807027.935833
3.005714, 3.484571, 0.000000, 1779807028.278288
2.960000, 3.508000, 0.000000, 1779807028.620743
2.914286, 3.531429, 0.000000, 1779807028.963197
2.868571, 3.554857, 0.000000, 1779807029.305652
2.822857, 3.578286, 0.000000, 1779807029.648107
2.777143, 3.601714, 0.000000, 1779807029.990562
2.731429, 3.625143, 0.000000, 1779807030.333017
2.685714, 3.648571, 0.000000, 1779807030.675472
2.640000, 3.672000, 0.000000, 1779807031.017926
2.594286, 3.695429, 0.000000, 1779807031.360381
2.548571, 3.718857, 0.000000, 1779807031.702836
2.502857, 3.742286, 0.000000, 1779807032.045291
2.457143, 3.765714, 0.000000, 1779807032.387745
2.411429, 3.789143, 0.000000, 1779807032.730200
2.365714, 3.812571, 0.000000, 1779807033.072655
2.320000, 3.836000, 0.000000, 1779807033.415110
2.274286, 3.859429, 0.000000, 1779807033.757565
2.228571, 3.882857, 0.000000, 1779807034.100019
2.182857, 3.906286, 0.000000, 1779807034.442474
2.137143, 3.929714, 0.000000, 1779807034.784929
2.091429, 3.953143, 0.000000, 1779807035.127384
2.045714, 3.976571, 0.000000, 1779807035.469839
2.000000, 4.000000, 0.000000, 1779807035.812293
