# Trajectory for Robot 1
# phase: approach
# run_id: 20260603_163915_run001
# x, y, theta, t
-0.0250, 0.0250, 0.0000, 1780479561.673
0.0250, 0.0750, 0.0000, 1780479562.027
0.0750, 0.1250, 0.0000, 1780479562.381
0.1250, 0.1750, 0.0000, 1780479562.734
0.1750, 0.2250, 0.0000, 1780479563.088
0.2250, 0.2750, 0.0000, 1780479563.441
0.2750, 0.3250, 0.0000, 1780479563.795
0.3250, 0.3750, 0.0000, 1780479564.148
0.3750, 0.4250, 0.0000, 1780479564.502
0.4250, 0.4750, 0.0000, 1780479564.855
0.4750, 0.5250, 0.0000, 1780479565.209
0.5250, 0.5750, 0.0000, 1780479565.563
0.5750, 0.6250, 0.0000, 1780479565.916
0.6250, 0.6750, 0.0000, 1780479566.270
0.6750, 0.7250, 0.0000, 1780479566.623
0.7250, 0.7750, 0.0000, 1780479566.977
0.7750, 0.8250, 0.0000, 1780479567.330
0.8250, 0.8750, 0.0000, 1780479567.684
0.8750, 0.9250, 0.0000, 1780479568.037
0.9250, 0.9750, 0.0000, 1780479568.391
0.9750, 1.0250, 0.0000, 1780479568.745
1.0250, 1.0750, 0.0000, 1780479569.098
1.0750, 1.1250, 0.0000, 1780479569.452
1.1250, 1.1750, 0.0000, 1780479569.805
1.1750, 1.2250, 0.0000, 1780479570.159
1.2250, 1.2750, 0.0000, 1780479570.512
1.2750, 1.3250, 0.0000, 1780479570.866
1.3250, 1.3750, 0.0000, 1780479571.219
1.3750, 1.4250, 0.0000, 1780479571.573
1.4250, 1.4750, 0.0000, 1780479571.927
1.4750, 1.5250, 0.0000, 1780479572.280
1.5250, 1.5750, 0.0000, 1780479572.634
1.5750, 1.6250, 0.0000, 1780479572.987
1.6250, 1.6750, 0.0000, 1780479573.341
1.6750, 1.7250, 0.0000, 1780479573.694
1.7250, 1.7750, 0.0000, 1780479574.048
1.7750, 1.8250, 0.0000, 1780479574.401
1.8250, 1.8750, 0.0000, 1780479574.755
1.8750, 1.9250, 0.0000, 1780479575.108
1.9250, 1.9750, 0.0000, 1780479575.462
1.9750, 2.0250, 0.0000, 1780479575.816
2.0250, 2.0750, 0.0000, 1780479576.169
2.0750, 2.0750, 0.0000, 1780479576.419
2.1250, 2.1250, 0.0000, 1780479576.773
2.1750, 2.1250, 0.0000, 1780479577.023
2.2250, 2.1750, 0.0000, 1780479577.376
2.2750, 2.1750, 0.0000, 1780479577.626
2.3250, 2.2250, 0.0000, 1780479577.980
2.3750, 2.2250, 0.0000, 1780479578.230
2.4250, 2.2750, 0.0000, 1780479578.583
2.4750, 2.2750, 0.0000, 1780479578.833
2.5250, 2.2750, 0.0000, 1780479579.083
2.5750, 2.3250, 0.0000, 1780479579.437
2.6250, 2.3250, 0.0000, 1780479579.687
2.6750, 2.3750, 0.0000, 1780479580.040
2.7250, 2.3750, 0.0000, 1780479580.290
2.7750, 2.4250, 0.0000, 1780479580.644
2.8250, 2.4250, 0.0000, 1780479580.894
2.8750, 2.4750, 0.0000, 1780479581.248
2.9250, 2.4750, 0.0000, 1780479581.498
2.9750, 2.5250, 0.0000, 1780479581.851
3.0250, 2.5250, 0.0000, 1780479582.101
3.0750, 2.5250, 0.0000, 1780479582.351
3.1250, 2.5750, 0.0000, 1780479582.705
3.1750, 2.5750, 0.0000, 1780479582.955
3.2250, 2.6250, 0.0000, 1780479583.308
3.2750, 2.6250, 0.0000, 1780479583.558
3.3250, 2.6750, 0.0000, 1780479583.912
3.3750, 2.6750, 0.0000, 1780479584.162
3.4250, 2.7250, 0.0000, 1780479584.515
3.4750, 2.7250, 0.0000, 1780479584.765
3.5250, 2.7750, 0.0000, 1780479585.119
3.5750, 2.7750, 0.0000, 1780479585.369
3.6000, 2.8300, 0.0000, 1780479585.671
